precinct,raceName,name,votePercentage
1021,STATE OF TEXAS PROPOSITION 1,For ,89.00%
1021,STATE OF TEXAS PROPOSITION 1,Against ,11.00%
1021,STATE OF TEXAS PROPOSITION 2,For ,75.00%
1021,STATE OF TEXAS PROPOSITION 2,Against ,25.00%
1021,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,81.00%
1021,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,19.00%
1021,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.24%
1021,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.76%
1021,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,72.28%
1021,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,27.72%
1021,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,72.00%
1021,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,28.00%
1021,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,72.00%
1021,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,28.00%
1021,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,69.31%
1021,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,30.69%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,53.00%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,47.00%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,49.00%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,51.00%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,53.54%
1021,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,46.46%
1022,STATE OF TEXAS PROPOSITION 1,For ,78.26%
1022,STATE OF TEXAS PROPOSITION 1,Against ,21.74%
1022,STATE OF TEXAS PROPOSITION 2,For ,68.89%
1022,STATE OF TEXAS PROPOSITION 2,Against ,31.11%
1022,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.78%
1022,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.22%
1022,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,64.44%
1022,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,35.56%
1022,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,62.22%
1022,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,37.78%
1022,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,65.91%
1022,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,34.09%
1022,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,63.04%
1022,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,36.96%
1022,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,52.17%
1022,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,47.83%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,52.38%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,47.62%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,50.00%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,50.00%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,47.62%
1022,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,52.38%
1023,STATE OF TEXAS PROPOSITION 1,For ,84.62%
1023,STATE OF TEXAS PROPOSITION 1,Against ,15.38%
1023,STATE OF TEXAS PROPOSITION 2,For ,79.49%
1023,STATE OF TEXAS PROPOSITION 2,Against ,20.51%
1023,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,78.15%
1023,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,21.85%
1023,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,77.97%
1023,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,22.03%
1023,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,71.07%
1023,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,28.93%
1023,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,71.43%
1023,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,28.57%
1023,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,68.91%
1023,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,31.09%
1023,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.12%
1023,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.88%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,70.25%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,29.75%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,61.67%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,38.33%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,58.33%
1023,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,41.67%
1024,STATE OF TEXAS PROPOSITION 1,For ,87.50%
1024,STATE OF TEXAS PROPOSITION 1,Against ,12.50%
1024,STATE OF TEXAS PROPOSITION 2,For ,83.93%
1024,STATE OF TEXAS PROPOSITION 2,Against ,16.07%
1024,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.88%
1024,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.12%
1024,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,72.00%
1024,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,28.00%
1024,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,64.44%
1024,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,35.56%
1024,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,65.18%
1024,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,34.82%
1024,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,63.68%
1024,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,36.32%
1024,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,60.09%
1024,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,39.91%
1024,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,54.91%
1024,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,45.09%
1025,STATE OF TEXAS PROPOSITION 1,For ,85.71%
1025,STATE OF TEXAS PROPOSITION 1,Against ,14.29%
1025,STATE OF TEXAS PROPOSITION 2,For ,78.57%
1025,STATE OF TEXAS PROPOSITION 2,Against ,21.43%
1025,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,61.54%
1025,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,38.46%
1025,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.92%
1025,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.08%
1025,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,64.29%
1025,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,35.71%
1025,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,64.29%
1025,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,35.71%
1025,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,84.62%
1025,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,15.38%
1025,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,71.43%
1025,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,28.57%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,61.54%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,38.46%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,76.92%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,23.08%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,61.54%
1025,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,38.46%
1026,STATE OF TEXAS PROPOSITION 1,For ,92.11%
1026,STATE OF TEXAS PROPOSITION 1,Against ,7.89%
1026,STATE OF TEXAS PROPOSITION 2,For ,86.84%
1026,STATE OF TEXAS PROPOSITION 2,Against ,13.16%
1026,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,84.62%
1026,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,15.38%
1026,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,87.18%
1026,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,12.82%
1026,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,79.49%
1026,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,20.51%
1026,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,87.18%
1026,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,12.82%
1026,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,81.08%
1026,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,18.92%
1026,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,73.68%
1026,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,26.32%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,50.00%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,50.00%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,50.00%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,50.00%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,33.33%
1026,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,66.67%
1027,STATE OF TEXAS PROPOSITION 1,For ,83.33%
1027,STATE OF TEXAS PROPOSITION 1,Against ,16.67%
1027,STATE OF TEXAS PROPOSITION 2,For ,83.33%
1027,STATE OF TEXAS PROPOSITION 2,Against ,16.67%
1028,STATE OF TEXAS PROPOSITION 1,For ,79.41%
1028,STATE OF TEXAS PROPOSITION 1,Against ,20.59%
1028,STATE OF TEXAS PROPOSITION 2,For ,74.29%
1028,STATE OF TEXAS PROPOSITION 2,Against ,25.71%
1028,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,61.11%
1028,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,38.89%
1028,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,61.11%
1028,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,38.89%
1028,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,48.57%
1028,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,51.43%
1028,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,54.29%
1028,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,45.71%
1028,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,48.57%
1028,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,51.43%
1028,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,48.57%
1028,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,51.43%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,53.33%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,46.67%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,40.00%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,60.00%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,43.33%
1028,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,56.67%
1029,STATE OF TEXAS PROPOSITION 1,For ,89.91%
1029,STATE OF TEXAS PROPOSITION 1,Against ,10.09%
1029,STATE OF TEXAS PROPOSITION 2,For ,78.90%
1029,STATE OF TEXAS PROPOSITION 2,Against ,21.10%
1029,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.48%
1029,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.52%
1029,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.58%
1029,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.42%
1029,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,71.82%
1029,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,28.18%
1029,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,74.55%
1029,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,25.45%
1029,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,72.22%
1029,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,27.78%
1029,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,73.39%
1029,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,26.61%
1030,STATE OF TEXAS PROPOSITION 1,For ,100.00%
1030,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
1030,STATE OF TEXAS PROPOSITION 2,For ,0.00%
1030,STATE OF TEXAS PROPOSITION 2,Against ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
1030,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
1030,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
1030,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
1030,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,0.00%
1030,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,100.00%
1030,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
1031,STATE OF TEXAS PROPOSITION 1,For ,78.75%
1031,STATE OF TEXAS PROPOSITION 1,Against ,21.25%
1031,STATE OF TEXAS PROPOSITION 2,For ,65.43%
1031,STATE OF TEXAS PROPOSITION 2,Against ,34.57%
1031,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,79.27%
1031,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,20.73%
1031,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,78.05%
1031,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,21.95%
1031,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,70.73%
1031,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,29.27%
1031,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,69.51%
1031,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,30.49%
1031,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,69.51%
1031,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,30.49%
1031,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,63.41%
1031,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,36.59%
1032,STATE OF TEXAS PROPOSITION 1,For ,86.21%
1032,STATE OF TEXAS PROPOSITION 1,Against ,13.79%
1032,STATE OF TEXAS PROPOSITION 2,For ,77.97%
1032,STATE OF TEXAS PROPOSITION 2,Against ,22.03%
1032,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,82.46%
1032,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,17.54%
1032,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,81.36%
1032,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,18.64%
1032,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,79.31%
1032,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,20.69%
1032,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,81.36%
1032,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,18.64%
1032,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,81.03%
1032,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,18.97%
1032,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,68.97%
1032,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,31.03%
1033,STATE OF TEXAS PROPOSITION 1,For ,85.37%
1033,STATE OF TEXAS PROPOSITION 1,Against ,14.63%
1033,STATE OF TEXAS PROPOSITION 2,For ,75.00%
1033,STATE OF TEXAS PROPOSITION 2,Against ,25.00%
1033,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,73.26%
1033,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,26.74%
1033,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,74.12%
1033,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,25.88%
1033,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,65.48%
1033,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,34.52%
1033,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,66.67%
1033,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,33.33%
1033,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,61.45%
1033,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,38.55%
1033,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,63.86%
1033,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,36.14%
1033,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,68.00%
1033,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,32.00%
1034,STATE OF TEXAS PROPOSITION 1,For ,84.23%
1034,STATE OF TEXAS PROPOSITION 1,Against ,15.77%
1034,STATE OF TEXAS PROPOSITION 2,For ,83.87%
1034,STATE OF TEXAS PROPOSITION 2,Against ,16.13%
1034,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,56.94%
1034,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,43.06%
1035,STATE OF TEXAS PROPOSITION 1,For ,37.50%
1035,STATE OF TEXAS PROPOSITION 1,Against ,62.50%
1035,STATE OF TEXAS PROPOSITION 2,For ,62.50%
1035,STATE OF TEXAS PROPOSITION 2,Against ,37.50%
1036,STATE OF TEXAS PROPOSITION 1,For ,84.21%
1036,STATE OF TEXAS PROPOSITION 1,Against ,15.79%
1036,STATE OF TEXAS PROPOSITION 2,For ,76.17%
1036,STATE OF TEXAS PROPOSITION 2,Against ,23.83%
1036,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.42%
1036,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.58%
1036,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.85%
1036,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.15%
1036,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,68.35%
1036,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,31.65%
1036,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,71.43%
1036,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,28.57%
1036,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,69.01%
1036,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,30.99%
1036,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
1036,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
1036,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,66.11%
1036,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,33.89%
1037,STATE OF TEXAS PROPOSITION 1,For ,79.00%
1037,STATE OF TEXAS PROPOSITION 1,Against ,21.00%
1037,STATE OF TEXAS PROPOSITION 2,For ,77.23%
1037,STATE OF TEXAS PROPOSITION 2,Against ,22.77%
1037,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,78.43%
1037,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,21.57%
1037,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.24%
1037,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.76%
1037,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.76%
1037,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.24%
1037,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,68.63%
1037,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,31.37%
1037,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,66.00%
1037,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,34.00%
1037,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,69.31%
1037,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,30.69%
1038,STATE OF TEXAS PROPOSITION 1,For ,83.63%
1038,STATE OF TEXAS PROPOSITION 1,Against ,16.37%
1038,STATE OF TEXAS PROPOSITION 2,For ,76.47%
1038,STATE OF TEXAS PROPOSITION 2,Against ,23.53%
1038,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,69.41%
1038,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,30.59%
1038,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,69.41%
1038,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,30.59%
1038,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.76%
1038,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.24%
1038,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,64.53%
1038,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,35.47%
1038,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,64.29%
1038,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,35.71%
1038,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,60.95%
1038,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,39.05%
1039,STATE OF TEXAS PROPOSITION 1,For ,81.82%
1039,STATE OF TEXAS PROPOSITION 1,Against ,18.18%
1039,STATE OF TEXAS PROPOSITION 2,For ,76.47%
1039,STATE OF TEXAS PROPOSITION 2,Against ,23.53%
1039,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,78.79%
1039,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,21.21%
1039,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.76%
1039,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,24.24%
1039,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,72.06%
1039,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,27.94%
1039,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,70.59%
1039,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,29.41%
1039,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,58.21%
1039,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,41.79%
1039,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
1039,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
1040,STATE OF TEXAS PROPOSITION 1,For ,86.52%
1040,STATE OF TEXAS PROPOSITION 1,Against ,13.48%
1040,STATE OF TEXAS PROPOSITION 2,For ,68.54%
1040,STATE OF TEXAS PROPOSITION 2,Against ,31.46%
1040,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,78.41%
1040,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,21.59%
1040,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,77.53%
1040,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,22.47%
1040,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,67.42%
1040,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,32.58%
1040,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,69.66%
1040,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,30.34%
1040,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,77.53%
1040,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,22.47%
1040,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,73.03%
1040,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,26.97%
1041,STATE OF TEXAS PROPOSITION 1,For ,82.28%
1041,STATE OF TEXAS PROPOSITION 1,Against ,17.72%
1041,STATE OF TEXAS PROPOSITION 2,For ,73.33%
1041,STATE OF TEXAS PROPOSITION 2,Against ,26.67%
1041,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,73.68%
1041,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,26.32%
1041,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.32%
1041,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,24.68%
1041,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,63.16%
1041,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,36.84%
1041,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,71.43%
1041,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,28.57%
1041,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,67.53%
1041,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,32.47%
1041,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,72.73%
1041,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,27.27%
1042,STATE OF TEXAS PROPOSITION 1,For ,88.89%
1042,STATE OF TEXAS PROPOSITION 1,Against ,11.11%
1042,STATE OF TEXAS PROPOSITION 2,For ,77.78%
1042,STATE OF TEXAS PROPOSITION 2,Against ,22.22%
1042,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,87.50%
1042,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,12.50%
1042,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,84.38%
1042,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,15.62%
1042,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,82.26%
1042,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,17.74%
1042,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,86.89%
1042,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,13.11%
1042,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,82.26%
1042,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,17.74%
1042,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,76.19%
1042,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,23.81%
1043,STATE OF TEXAS PROPOSITION 1,For ,89.47%
1043,STATE OF TEXAS PROPOSITION 1,Against ,10.53%
1043,STATE OF TEXAS PROPOSITION 2,For ,87.23%
1043,STATE OF TEXAS PROPOSITION 2,Against ,12.77%
1043,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,75.53%
1043,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,24.47%
1043,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,78.72%
1043,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,21.28%
